id,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5
410145841618649088,0,3,1,0,0,0
410147391325876224,2,1,0,0,0,0
410176044633948160,1,0,0,0,0,0
410205140176490496,0,1,0,0,0,0
410206238547275776,3,0,0,0,0,0
410215695922638849,0,0,1,1,0,0
410249566315741184,1,0,3,0,0,0
410282742593511425,0,1,2,0,0,0
410417634996269057,1,0,0,0,0,0
410440194488139777,0,0,1,1,0,0
410447831724339202,1,0,0,0,0,0
410474273707290624,0,0,2,0,1,0
410475518400528384,0,2,0,0,0,0
410508230574362624,1,2,0,0,0,0
410516709460553728,0,0,1,0,0,0
410538427801563136,2,1,0,0,0,0
410562031071150080,0,1,0,1,0,0
410629027242590209,2,0,0,0,0,0
410780021079285761,2,0,0,0,0,0
410888708343074817,0,1,1,0,0,0
410946394472845312,0,2,0,0,0,0
410961214114512896,2,0,0,0,0,0
410991412901986305,3,0,0,0,0,0
411112208370647040,0,1,2,1,0,0
411164579725463552,0,0,1,0,0,0
411243237609717762,0,1,0,0,0,1
411268368881041408,1,2,0,0,0,0
411268842875142144,3,0,0,0,0,0
411293400994832384,2,0,0,0,0,0
411341475201286144,0,1,0,0,0,0
411353804118839296,1,2,0,0,0,0
411474596055891968,2,0,0,0,0,0
411534013119995904,2,0,0,0,0,0
411534997959348224,1,0,0,0,0,0
411565195769556992,0,3,0,0,0,0
411625897033080832,0,0,1,1,1,0
411634451253190657,0,1,1,0,0,0
411685987593367552,2,0,0,0,0,0
411729543712735232,0,2,0,0,0,0
411836984110243840,0,1,1,0,0,0
412029910778007552,2,0,0,0,0,0
412199370306498561,1,0,0,0,0,0
412259769664040960,1,0,1,0,0,0
412289968233385984,1,0,0,0,0,0
412292200211689476,1,0,1,0,0,0
412320173412974593,2,1,0,0,0,0
412361424208285696,1,0,2,0,0,0
412440969108144128,1,1,0,1,0,0
412559397492383745,3,0,0,0,0,0
412561760814526465,2,0,0,0,0,0
412658735136251904,2,0,0,0,0,0
412682557184942081,0,3,0,0,0,0
412712756266037248,1,0,0,0,0,0
412742956689276928,1,1,0,0,0,0
412954346901360640,0,2,0,0,0,0
412984546162790401,1,0,0,0,0,0
413044945780346880,1,0,1,0,0,0
413070784631160833,2,0,0,0,0,0
413072350436139008,1,1,0,0,0,0
413105342835216385,2,0,0,0,0,0
413286536470220800,1,1,0,0,0,0
413346935420878850,0,0,0,2,0,0
413370712502857728,0,0,2,0,0,0
413376441594961920,0,1,1,0,0,0
413394537273655296,2,0,0,0,0,0
413394843730460672,2,0,0,0,0,0
413398719112179713,2,0,1,0,0,0
413407334765821953,2,1,0,0,0,0
413428912367349760,0,1,0,0,0,0
413444427953491968,0,2,0,1,0,0
413451190652137473,1,0,0,1,0,0
413481308526895104,0,2,0,0,0,0
413528130796531713,3,0,0,0,0,0
413709323970162688,0,2,0,1,0,0
413738047113818113,0,0,1,0,0,0
413742012291379200,1,0,0,1,0,0
413743140844339200,0,0,1,1,1,0
413744436653617152,0,2,0,0,0,0
413745617987715072,0,0,1,0,0,0
413746952522981376,0,0,3,0,0,0
413748210692521984,1,0,0,0,0,0
413769721511563265,2,0,0,0,0,0
413874876928126976,0,2,0,0,0,0
414071709843472384,0,0,2,0,0,0
414101799293820928,1,1,0,0,0,0
414119108377321473,1,1,0,0,0,0
414129489384181760,1,0,1,0,0,0
414130808304451584,0,0,0,1,0,0
414132109121306625,1,0,0,0,0,0
414134475980042240,0,0,0,0,1,1
414142152654848000,0,1,2,0,0,0
414190974386974721,0,0,2,0,0,0
414191204729761793,0,2,1,0,0,0
414373701614723073,2,0,0,0,0,0
414403899496210432,0,1,2,0,0,0
414434099541991424,0,0,1,0,0,0
414494495107846144,1,2,0,0,0,0
414524697036857344,2,0,0,0,0,0
414615293227323392,0,2,0,0,0,0
414736090390482945,0,0,2,1,1,0
414882752505602049,1,3,0,0,0,0
414887083027615744,0,0,2,1,0,0
415098475114541056,1,0,0,0,0,0
415128676993208320,1,0,0,0,0,0
415172178452021248,1,0,2,0,0,0
415186790492807168,1,1,0,0,0,0
415219273917689856,1,1,1,0,0,0
415240108246183936,1,0,0,1,0,0
415279668707590144,3,0,0,0,0,0
415295370273775616,2,0,0,0,0,0
415311367101374464,2,0,0,0,0,0
415521262958436352,1,0,0,0,0,0
415611857949315072,2,1,0,0,0,0
415823251651047424,0,2,1,0,0,0
415883649838358528,0,1,1,0,0,0
415913850626535424,1,0,0,0,0,0
415944047333629952,0,2,0,1,0,0
416004445139247104,2,0,0,0,0,0
416034647647084544,1,1,0,0,0,0
416185640321953792,1,0,0,0,0,0
416215841655357440,2,0,0,0,0,0
416277014463537152,0,1,1,0,0,0
416281054631038976,1,0,0,0,0,0
416306439942979584,1,1,0,0,0,0
416397038335442944,1,0,0,0,0,0
416427233381580801,3,0,0,0,0,0
416608425473085441,1,0,0,0,0,0
416649623650836481,0,2,0,0,0,0
416759421985755136,1,0,0,0,0,0
416931792583917568,2,2,0,0,0,0
417020706639998976,1,0,0,1,0,0
417091608253693952,1,0,0,0,0,0
417121812430872577,1,2,0,0,0,0
417152006441033728,1,0,3,0,0,0
417272804346568704,1,0,0,0,0,0
417333202525499392,1,0,0,0,0,0
417352903129849856,2,0,0,0,0,0
417363405230452736,1,0,0,0,0,0
417393599941058560,3,0,0,0,0,0
417423801115107328,3,0,0,0,0,0
417484197599522816,1,1,0,0,0,0
417695592593100800,2,1,0,0,0,0
417725793842630656,2,0,0,0,0,0
417755991422140417,0,0,1,0,0,0
417786186044669952,2,0,0,0,0,0
418178773838606337,0,0,0,3,1,0
418208973573992449,1,0,0,0,0,0
418239171627454465,3,0,1,0,0,0
418420365430243328,2,2,0,0,0,0
418450563676647424,0,1,0,0,0,0
418779422733258752,0,0,1,1,2,0
418825189669892096,1,1,0,0,0,0
418861860360699905,0,2,1,0,0,0
418873351113670656,3,1,0,0,0,0
418900680938496000,2,0,0,0,0,0
418903551889268736,1,0,0,0,0,0
418929875756384256,2,0,0,0,0,0
419114942520770561,0,1,0,0,0,0
419127566696734720,0,2,0,0,0,0
419158949418782720,0,0,0,2,1,0
419182496258215936,1,0,0,0,0,0
419189451605442560,1,1,1,1,0,0
419219533749288960,4,0,0,0,0,0
419226674647924736,1,0,0,0,0,0
419234624003670016,1,1,1,0,0,0
419242347952865280,0,1,0,0,0,0
419257074720473088,0,2,0,0,0,0
419262928374607873,1,2,0,0,0,0
419265937972289536,2,1,0,0,0,0
419310788802011138,0,0,1,1,0,1
419326337325608960,1,0,2,0,0,0
419507529987551232,2,0,0,0,0,0
419528950919204864,2,1,2,0,0,0
419567929919688704,1,2,0,0,0,0
419589750795030528,0,0,1,0,1,0
419592394318032896,0,0,1,1,0,0
419592855662120960,1,0,0,1,0,0
419595447125438464,0,0,0,2,0,0
419596861880946688,1,0,0,0,0,0
419598127528542209,2,1,0,0,0,0
419628326735450112,1,0,0,0,0,0
419869919765749760,2,0,0,0,0,0
419888881245249536,0,2,0,0,0,0
419930315071557632,1,1,0,0,0,0
419990712898183169,1,0,0,0,0,0
419997481318236161,1,0,0,1,0,0
419997767919230976,0,0,1,1,0,0
420000632918249473,0,0,0,1,1,0
420000800308731904,1,0,0,2,1,0
420001403156058112,0,1,0,0,0,0
420050976750333953,2,1,0,0,0,0
420202111754702848,2,0,0,0,0,0
420232306519842817,2,0,0,0,0,0
420292139361112064,1,1,0,0,0,0
420319834191065088,0,1,0,1,1,0
420322904992391168,3,1,0,0,0,0
420353102357602304,2,0,0,0,0,0
420564497225371649,2,0,0,0,0,0
420591533880901632,0,3,0,1,0,0
420594695316570112,3,1,0,0,0,0
420624892204052480,3,0,0,0,0,0
420658405939109888,1,2,0,0,0,0
420669114601177088,4,0,1,0,0,0
420685289313419264,2,1,0,1,0,0
420718363027845120,0,0,0,2,0,0
420745689841160192,2,0,0,0,0,0
420775885403222016,0,0,2,0,0,0
420955288955396096,0,0,0,2,0,0
420957083886817280,3,0,0,0,0,0
420987282284638208,0,0,2,0,0,0
421017481377898496,1,0,1,0,0,0
421057789276868609,2,0,0,0,0,0
421108075185979392,3,0,0,0,0,0
421289271748608001,0,3,1,0,0,0
421333741681000448,1,1,0,0,0,0
421348297224519680,0,0,0,2,1,0
421395960929849344,2,0,0,0,0,0
421408682241712128,4,0,0,0,0,0
421416451334234113,1,0,1,0,0,0
421431994623737856,0,3,0,0,0,0
421440265434308608,3,0,0,0,0,0
421850252316921856,1,0,0,0,2,0
421983848398733313,0,1,0,0,0,0
422074443565785088,2,0,0,0,0,0
422376437216059392,0,3,0,0,0,0
422390527896461312,2,0,0,0,0,0
422467031863013376,1,1,0,0,0,0
422517271718678529,2,1,0,0,0,0
422527428242599938,1,0,0,0,0,0
422765418659319808,0,0,3,0,0,0
422792340085157888,2,0,1,0,0,0
422799221666750464,3,0,0,0,0,0
422811071456739328,1,0,0,0,0,0
422819172587163648,1,0,0,0,0,0
422889122622365696,2,0,0,1,1,0
422889818746404864,1,1,0,1,0,1
422920013717073921,0,0,0,1,0,0
423071017351647232,1,1,0,1,0,0
423101208434196480,0,0,2,0,0,0
423210191216062464,1,0,0,0,0,0
423252204984610816,2,0,0,0,0,0
423312603360669696,2,0,1,0,0,0
423551547134312448,1,0,0,0,0,0
423581506754211840,1,0,0,0,1,0
423614594636980224,1,0,0,0,0,0
423825985142657025,0,2,0,0,0,0
423856186442543104,2,0,0,1,0,0
423886384898662400,2,0,0,0,0,0
423925688064679937,0,2,1,0,0,0
423946780061876224,0,2,0,0,0,0
423947029673291776,0,1,0,1,0,0
423976980082462720,2,0,0,0,0,0
424158167413424128,2,0,0,0,0,0
424188367446618112,2,0,0,0,0,0
424218563826577409,1,0,0,0,0,0
424399760229793792,3,0,0,0,0,0
424520556159836160,1,0,0,0,0,0
424580951130132481,1,1,0,0,0,0
424611152237064192,2,0,0,0,0,0
424652075101073408,1,1,0,3,1,0
424655018474881024,3,0,1,0,0,0
424655136624218112,1,0,1,0,0,0
424655309932888064,1,1,1,0,0,0
424655799831760896,1,2,0,0,0,0
424657623284060160,0,0,0,1,1,0
424662677966032898,2,0,0,0,0,0
424688543433113600,0,0,1,0,0,1
424701748754669568,2,0,0,0,0,0
424708412991995904,0,1,1,1,0,0
424730181123985408,0,1,1,0,0,0
424731949152755714,2,0,0,0,0,0
425003738646839296,0,1,1,0,0,0
425104254987034626,0,0,2,1,0,0
425275531005681666,0,1,0,0,0,0
425300807181795328,0,0,2,0,0,0
425334753147891713,1,1,0,0,0,1
425335929897615360,0,1,1,0,0,0
425366125203841024,1,2,0,0,0,0
425430561268568064,0,0,0,0,1,0
425607724634611713,2,2,0,0,0,0
425668131453804544,2,0,0,0,0,0
425695192121765888,0,1,1,0,1,0
425698319810052096,1,0,0,0,0,0
425786962822172672,0,1,0,1,0,0
425789107831205888,0,0,0,2,2,0
425796064491216896,0,2,1,0,0,0
425846600653500416,1,0,0,0,0,0
425849311696392193,1,0,0,0,0,0
426090900716920832,1,0,0,1,0,0
426183093008216064,2,0,0,0,0,0
426362695227408384,3,0,0,0,0,0
426483489978863617,0,1,0,0,1,0
426543886341656576,3,0,0,0,0,0
426574088115453952,0,1,1,0,0,0
426694883298926592,0,0,1,0,0,0
426785480999317504,1,1,0,0,0,0
427057270019481600,2,0,0,0,0,0
427087467989057536,2,0,0,0,0,0
427117666633912320,1,0,0,0,0,0
427178064393428992,3,0,0,0,0,0
427214639852556288,2,1,0,0,0,0
427419656047964160,1,0,0,0,0,0
427471717318270976,1,2,0,0,0,0
427516981290749953,2,0,0,0,0,0
427600851629117440,1,1,0,1,0,0
427631050555015168,1,1,0,0,0,0
427842442616770560,0,1,0,0,0,0
427939235446788097,1,0,0,0,0,0
428023637178724352,2,0,0,0,0,0
428174630889590786,1,0,0,0,0,0
428235030481997824,1,1,0,0,0,0
428304295910322176,0,0,0,1,2,0
428325626110418944,0,2,0,0,0,0
428386023970590720,1,0,0,0,0,0
428506820127117312,0,2,2,1,0,0
428869209343287298,1,0,0,0,0,0
428899407426109440,1,0,2,0,0,0
428959805857095680,1,0,0,0,0,0
428990006376419328,0,1,1,0,0,0
429110800855216128,2,0,0,0,0,0
429231596722327552,3,0,1,0,0,0
429322194162679808,1,1,1,0,0,0
429441126475370496,0,1,0,0,0,1
429442989778149379,2,0,0,0,0,0
429624182352011264,2,0,0,0,0,0
430016770443722752,1,0,0,0,0,0
430036489721090048,2,0,0,0,0,0
430046971303579648,0,0,1,0,1,0
430077168102547456,0,1,0,0,0,0
430124360955723776,1,2,2,0,0,0
430167767119974400,1,1,1,0,0,0
430409357402984448,3,0,0,0,0,0
430439558715408384,1,2,0,0,0,0
430453703342972928,2,0,0,0,0,0
430488800943304704,0,1,0,1,0,0
430530157669933056,0,2,2,0,0,0
430560355614330880,1,2,0,0,0,0
430771744626860032,2,0,0,0,0,0
431043536872415234,1,0,0,0,0,0
431140923389403137,0,0,1,0,0,0
431194534194577408,1,0,0,0,0,0
431205461552267264,0,0,1,0,0,0
431211879113838592,2,0,0,0,0,0
431224730956218369,2,0,0,0,0,0
431496523335999488,2,1,1,0,0,0
431556919703003136,3,0,0,0,0,0
431936432043986945,1,0,0,0,0,0
431937261929000960,0,1,1,0,1,0
431944644646014976,0,2,0,0,0,0
431944877354409984,0,1,1,1,0,0
431955070662352897,0,1,0,0,0,0
432009904987971585,0,0,2,0,0,0
432160899122462720,1,0,0,0,0,0
432311895995850752,1,2,0,0,0,0
432493087407865858,2,2,0,0,0,0
432567108569137152,0,0,0,1,0,1
432582371490430976,1,1,0,0,0,0
432612570483417088,0,2,0,0,0,0
432613884701065216,1,1,0,0,0,0
432620266720858112,0,1,0,0,1,0
432627671986880512,0,1,0,1,0,0
432734681507692545,1,0,0,0,0,0
432855476812800001,1,0,1,0,0,0
432885676300718080,1,2,1,0,0,0
432915873322393600,3,0,0,0,0,0
433066870095114240,2,1,0,0,0,0
433097071755685888,1,0,0,0,0,0
433217864858738688,0,1,1,0,1,0
433368858091474946,2,0,1,0,0,0
433388916725395456,0,1,1,0,0,0
433399055842934784,1,0,0,0,0,0
433459462460829696,0,1,0,0,0,0
433610452782686208,1,0,0,1,0,0
433731246657507328,1,0,0,0,0,0
433777512242352128,3,0,0,0,0,0
433791643683012608,2,0,0,0,0,0
433942640623497216,2,0,0,0,0,0
433972837557084161,2,0,0,0,0,0
434123834568876032,0,1,1,0,0,0
434335228283195393,1,0,0,0,0,0
434395624620826624,1,1,0,0,0,0
434425821881581568,3,0,0,0,0,0
434546620747612160,3,0,0,0,0,0
434667414223986688,2,0,0,0,0,0
434697614957637632,1,0,0,0,0,0
434727813380182017,2,0,0,0,0,0
434848612132999169,1,0,0,0,0,0
434904612458344448,3,0,0,0,0,0
435029801288470528,1,0,0,0,0,0
435060003221667840,2,0,0,0,0,0
435080311576461312,2,2,0,0,0,0
435090201007104001,1,0,0,0,0,0
435120400926650368,2,0,0,0,0,0
435150597440827392,2,0,0,0,0,0
435241197645221888,1,2,0,0,0,0
435392190370414593,0,2,1,0,0,0
435422388914634753,1,0,0,0,0,0
435482787718508544,0,1,2,0,0,0
435508714427404288,0,0,0,2,0,0
435573384420671488,1,0,1,0,0,0
435814978688270336,1,0,0,0,0,0
435845175118934016,1,1,0,0,0,0
435854393637081089,1,0,0,0,0,0
435861113415024640,1,0,0,0,0,0
435880279106805760,2,0,0,0,0,0
435897843329404928,1,0,0,0,0,0
435935776740618240,1,0,1,0,0,0
436177366289612800,1,1,0,0,0,0
436237762925060096,1,0,0,0,0,0
436509555749433344,0,2,1,0,0,0
436539750569111553,2,0,0,0,0,0
436600150543200256,1,1,0,0,0,0
436650620477792256,0,2,1,0,0,0
436650808323883008,0,1,0,1,0,0
436660550110420992,2,0,0,0,0,0
436720948897542144,3,0,0,0,0,0
436871942566465536,1,1,0,0,0,0
436932340711837697,0,1,0,0,0,0
436962538031308800,1,0,0,0,0,0
436992735837319169,2,0,0,0,0,0
437204132890308608,2,0,1,0,0,0
437355127486156800,2,0,0,0,0,0
437596716141785088,1,0,0,0,0,0
437647653795401728,2,0,0,0,0,0
437657114626895872,0,1,0,0,0,0
437717516651995136,0,0,0,1,0,0
437747713099038720,1,2,1,0,0,0
437780601165590529,2,0,0,0,0,0
437959104510693376,2,0,0,0,0,0
437989304610988032,2,0,0,1,0,0
438079899253760000,2,0,1,0,0,0
438140300469338112,3,0,0,0,0,0
438170506806558721,1,0,0,0,0,0
438291292804481025,2,0,0,0,0,0
438351690517852160,2,1,0,0,0,0
438442290319618049,1,0,0,0,0,0
438683880132861952,2,0,0,0,0,0
438774479703912448,1,0,0,0,0,0
438804678449434624,2,0,0,0,0,0
439076466265841664,3,0,0,0,0,0
439167067066220544,2,0,0,0,0,0
439227464510754816,1,2,0,0,0,0
439244521453256705,2,0,0,0,0,0
439378456829104128,1,0,1,0,0,0
439469056324677632,2,0,0,1,0,0
439529454155485184,2,0,0,0,0,0
439586224114642944,1,0,1,3,0,0
439586842577743872,0,2,1,0,0,0
439587027659784192,1,0,2,2,0,0
439587432313663488,0,1,1,0,0,0
439588125774336000,2,0,0,0,0,0
439588574842085376,2,1,1,0,0,0
439795134809767936,1,3,1,0,0,0
439823056089800705,1,1,0,0,0,0
439861639362269184,0,0,2,0,0,0
440103235638927362,3,1,0,0,0,0
440151714642288640,2,0,0,0,0,0
440163117448716288,0,1,0,1,1,0
440166813302009856,2,0,0,0,0,0
440206063619825664,2,0,0,0,0,0
440215357601886208,1,0,1,0,1,0
440222682093977601,3,0,1,0,0,0
440264142000513025,0,2,2,0,0,0
440556219288133632,1,0,0,0,0,0
440556779038986240,0,1,0,1,0,0
440616615848079361,2,0,1,0,0,0
440663354622103552,0,1,1,1,0,0
440707215117123584,0,3,0,0,0,0
440828011131060224,3,0,0,0,0,0
440888407745523712,2,0,0,0,0,0
440905540147769344,2,1,0,0,0,0
440918605811949568,2,0,0,0,0,0
440944487784017920,1,0,0,0,0,0
440948805903470592,2,0,0,0,0,0
440979002551836674,1,0,0,0,0,0
440993992717524993,0,2,0,0,0,0
441012460607520768,0,1,0,1,0,0
441039403167649792,2,1,1,0,0,0
441069599488876545,1,0,1,0,0,0
441220593770180608,2,0,0,0,0,0
441250797108465664,0,2,0,0,1,0
441341394196520960,0,1,3,0,0,0
441431990823165952,2,0,0,0,0,0
441673582729367552,0,1,0,1,0,0
441722436296269824,0,2,0,0,0,0
442005769358020608,2,0,0,0,0,0
442006450429513728,0,0,1,1,0,0
442006966970613761,0,1,0,2,0,0
442066165817282560,0,2,0,0,0,0
442106593652793344,0,1,1,1,0,0
442398357386838016,0,1,0,1,0,0
442428556233420800,1,1,0,0,0,0
442458753921593345,0,1,2,0,0,0
442488951496900608,3,0,0,0,0,0
442494708678660097,1,1,0,0,0,0
442519150330515456,4,0,0,0,0,0
442661885016813569,2,0,2,0,0,0
442715447398375424,1,0,0,1,0,0
442836242162405376,3,0,0,0,0,0
442866442820546561,3,0,1,0,0,0
442987238947708928,3,0,0,0,0,0
443010973805584384,1,0,1,2,0,0
443047635503427584,2,0,1,0,0,0
443077832235687936,0,1,1,0,0,0
443138232062996480,0,1,2,0,0,0
443168428455514112,3,0,0,0,0,0
443410020764360705,1,0,0,0,0,0
443780966536863745,1,0,1,0,1,0
443824741145923584,2,0,0,0,0,0
443841970822455296,1,0,0,0,0,0
443860632950280192,1,1,0,0,0,0
443871562421129216,0,0,1,0,0,0
443919757092216832,2,0,0,0,0,0
444082954227032064,0,0,3,0,0,0
444113156747444224,0,0,1,1,0,0
444138110730108929,2,0,1,0,0,0
444227856022118401,0,0,1,0,0,0
444233950915858432,0,0,0,1,2,0
444505741529870336,1,2,0,1,0,0
444566142091546624,1,0,0,0,0,0
444596339288985600,0,2,0,0,0,0
444597519746879488,0,0,2,0,0,0
444626538793684992,2,0,0,0,0,0
444648581061160962,0,2,0,0,0,0
444656734418636800,0,0,0,0,1,1
444807730495119360,2,0,0,0,0,0
444958727573995520,0,0,2,0,0,1
445041117180874753,1,0,0,0,0,0
445049321658929153,2,0,0,0,0,0
445200319836721153,0,3,1,0,0,0
445220666883969024,1,0,0,0,0,0
445260184689336320,3,0,1,0,0,0
445321113799626752,1,2,0,0,0,0
445357309066088448,0,2,0,0,1,0
445381513635328000,2,0,0,0,0,0
445411714071162880,0,0,3,1,0,0
445532507690106880,1,1,1,0,0,0
445562706678919168,0,0,3,0,0,0
445592904912756736,0,1,1,0,0,0
445683502814486528,3,0,0,0,0,0
445693889429901312,0,0,0,0,0,3
445694200756338688,0,1,0,1,1,0
445694721609195520,1,2,0,0,0,0
445750875298861057,2,1,0,0,0,0
445763670900215808,2,2,0,0,0,0
445774098870722560,3,0,0,0,0,0
445894893848633345,0,1,1,2,0,0
446019317461565440,2,0,0,0,0,0
446049805266329600,1,0,0,0,0,0
446061523203801088,2,0,0,0,0,0
446096527355031552,1,0,0,1,0,0
446106287864942592,1,0,0,0,0,0
446257282028818432,1,1,0,0,0,0
446287481600622592,0,1,0,0,0,0
446310077117366272,0,0,0,1,0,0
446347878185721856,0,0,1,1,0,0
446438476024909824,0,1,3,0,0,0
446444454447439872,0,1,0,0,0,0
446444595350876160,2,2,0,0,0,0
446444892362121216,0,0,1,0,0,0
446445073451204608,1,2,0,0,0,0
446649869210357760,2,1,0,0,0,0
446680068253704192,0,0,2,0,0,0
446812037474418688,1,0,0,0,0,0
446991082673676288,2,1,0,0,0,0
447012257306669056,0,0,0,1,0,0
447072654210502656,0,1,1,0,0,0
447102854843478016,4,0,0,0,0,0
447162265805291520,0,1,0,0,0,0
447163251877355520,1,1,0,1,0,0
447193451004571648,0,0,1,1,0,0
447344446825197568,0,0,2,1,0,0
447366568314667008,3,0,0,0,0,0
447420878415208448,0,2,0,0,0,0
447435044349423616,1,0,0,0,0,0
447465248014876672,2,0,0,0,0,0
447521898273202176,1,2,0,0,0,0
447523999401381888,1,0,0,0,0,0
447524522418520064,1,3,0,0,0,0
447525639822659584,0,0,1,0,0,0
447533275918397441,0,1,0,1,0,0
447577495957954560,2,0,0,0,0,0
447706836175564801,0,1,0,1,0,0
447745264368242688,1,0,2,1,0,0
447767242684780545,1,0,2,0,0,0
447779974427443200,2,0,0,0,0,0
447797429606174721,2,0,0,0,0,0
447868391769268224,2,0,0,0,0,0
447878172064104449,2,1,1,0,0,0
447909688945160192,0,0,2,0,0,0
448452244946837504,0,2,0,1,0,0
448474918838341633,2,0,0,0,0,0
448482260258672640,1,0,0,0,0,0
448527624113893376,0,0,0,1,0,0
448549082257457152,1,0,0,0,0,0
448565693240598528,0,0,0,0,2,0
448566167368892416,1,0,0,0,0,0
448595514356162561,1,0,1,0,0,0
448602857173164032,1,1,0,0,0,0
448604144207532032,0,1,0,1,1,0
448616544592203776,0,0,2,0,0,0
448640876940898304,1,1,0,0,0,0
448662406798245888,0,0,0,1,1,0
448678398685372416,0,3,0,0,0,0
448855814884065280,0,0,1,1,0,0
448868119080349696,0,0,2,0,0,0
448904984458199040,0,0,1,1,1,0
448913188202233856,1,1,0,0,0,0
448958309522214912,0,0,1,3,0,0
449005666015780866,0,2,0,0,0,0
449010174536470529,0,3,0,0,0,0
449026687440023552,0,2,1,0,0,0
449247491255726080,2,0,0,0,0,0
449304810332762112,2,0,0,0,0,0
449306472237629440,1,0,0,0,0,0
449306905140158464,1,0,0,0,0,0
449382538067603456,0,1,1,1,0,0
449659731364552706,1,0,1,0,0,0
449705085179035648,0,0,2,0,0,0
449952457565962240,2,2,0,0,0,0
450043860505624577,1,0,0,0,0,0
450046606717763584,1,0,0,0,0,0
450049861963231232,1,0,0,0,0,0
450052657013878784,2,0,0,0,0,0
450071365425848320,0,0,1,1,0,0
450114402269028352,0,1,0,0,0,0
450129531425136640,1,0,0,0,0,0
450305407467393027,1,0,1,0,0,0
450307171709108224,2,0,0,0,0,0
450349090874744832,1,0,0,0,0,0
450369482280943617,1,0,0,0,0,0
450377347288809472,1,1,0,0,0,0
450422686586769408,0,1,0,0,0,0
450429033516650496,0,0,1,0,0,0
450429862676017152,1,0,0,0,0,0
450430478861221889,0,1,1,0,0,0
450454418241355776,0,2,0,0,0,0
450682232228040704,0,1,0,0,0,0
450743262635380736,0,0,1,2,0,0
450791354411413504,1,1,1,1,0,0
450792041749151744,0,1,0,0,0,0
450838493796003840,0,1,2,0,0,0
451121034222391296,1,0,0,0,0,0
451125436635181056,0,0,0,0,1,2
451153252407836672,1,0,0,0,0,0
451218130413813760,0,1,0,0,0,0
451449883313332224,1,0,0,0,0,0
451457568918228995,2,0,0,0,0,0
451514513687609344,1,1,1,0,0,0
451518084705452032,0,1,0,0,0,0
451549978943819776,0,2,0,0,0,0
451734621500497920,0,2,0,0,0,0
451743935938170881,0,0,1,1,0,0
451766554523598849,1,0,0,0,0,0
451788904749072384,2,1,0,0,0,0
451811738317783040,1,0,0,0,0,0
451849407840137216,3,0,0,0,0,0
451857196637511681,2,0,0,0,0,0
451872483030089728,1,0,0,0,0,0
451878584643489792,0,1,0,0,0,0
452229240059330560,2,0,0,0,0,0
452238394425225216,0,3,0,0,0,0
452441434977996800,0,2,1,0,0,0
452506676579799042,1,0,0,0,0,0
452573938607198208,0,1,0,0,0,0
452596716077072384,0,0,1,1,0,0
452612066428616704,0,1,0,2,0,0
452619426383552512,0,0,3,1,0,0
452860517313699840,0,0,0,0,1,0
452985131591274497,1,0,0,0,0,0
453178349255663616,0,1,1,0,0,0
453185989276876800,3,0,0,0,0,0
453193732301807616,0,0,1,0,1,1
453268765741166592,3,0,0,0,0,0
453276228641116160,2,0,0,0,0,0
453299058107764736,3,0,0,0,0,0
453313872553070592,1,0,1,0,0,0
453336880193765377,1,0,0,0,0,0
453338850161872896,0,1,1,0,0,0
453343274741530624,0,0,0,3,0,0
453526151924039680,1,0,0,0,0,0
453612965951176704,1,0,0,0,0,0
454002843977252864,2,1,0,0,0,0
454009831192817664,0,0,0,0,3,0
454010298207576064,0,0,1,2,0,0
454013996686147585,1,1,1,0,0,0
454014759520968704,1,0,0,0,0,0
454016604972793856,0,2,0,1,1,0
454016796828635136,0,1,1,0,0,0
454054162431746048,0,2,2,0,0,0
454274405116682240,1,0,0,0,0,0
454414917756796928,0,2,0,0,0,0
454431185838817281,1,0,1,1,0,0
454570108825137152,1,1,0,0,0,0
454777289729773568,0,0,0,1,2,0
454850080559083520,2,0,0,0,0,0
455023399207976960,0,0,1,0,0,0
455141219187036160,1,1,0,0,0,0
455231427538591744,1,1,0,0,0,0
455537982205095937,0,0,1,1,0,0
455790871326105600,0,1,0,1,0,0
456226758463725569,0,3,0,0,0,0
456400408294871040,3,0,0,0,0,0
456434464781242368,1,0,0,0,0,0
456462910152519680,1,0,0,0,0,0
456470033259319296,3,0,0,0,0,0
456477279548223488,1,0,0,0,0,0
456484747229679616,2,0,0,0,0,0
456488658896318464,2,0,0,0,0,0
456507576583081986,1,1,0,0,0,0
456522797846515712,2,0,0,0,0,0
456537602279997441,1,0,0,0,0,0
456552751258816512,2,1,0,0,0,0
456560607588655104,1,2,0,0,0,0
456562235486113792,2,0,0,0,0,0
456583458626629635,2,0,0,0,0,0
456606791837560832,1,0,0,0,1,0
456613407186096128,1,0,0,0,0,0
456810811055284226,2,1,0,0,0,0
457204373450661888,0,0,2,0,0,0
457205332952227840,0,1,1,2,0,0
457208672083800065,1,2,0,0,0,0
457209160007172096,0,0,1,2,0,0
457232252913848320,0,0,0,1,1,0
457255132934443009,0,0,0,3,0,0
457300236931969024,0,2,0,0,0,0
457308216855375872,2,0,0,0,0,0
457354185298948096,1,0,0,0,0,0
458289646188109824,2,0,1,0,0,0
458312205004337153,0,2,1,0,0,0
458360823316901888,0,0,2,0,0,0
458624923137626112,0,1,0,1,0,0
458669041507651584,1,0,0,0,0,0
458670369445257216,1,0,1,2,0,0
458734899399503872,1,0,0,1,1,0
