id,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5
681211351906279428,4,1,0,0,0,0
681236598135091202,0,3,2,0,0,0
681327561826250752,0,3,0,0,1,0
681455055594209280,1,1,2,0,1,0
681657621644992513,2,0,1,0,1,0
681787143795159040,3,0,0,0,0,0
681848779167940608,3,0,0,0,0,0
681850515030945792,2,2,0,0,0,0
681895363175968769,0,2,1,2,0,0
681912364128538624,2,0,0,0,0,0
681980552509915137,2,0,3,0,0,0
682009195227426820,2,0,2,1,0,0
682038733869166593,3,0,0,0,0,0
682230542734102528,3,0,0,0,0,0
682317254927757316,4,1,0,0,0,0
682320706445688832,1,0,3,1,0,0
682337086196727808,0,3,0,0,1,1
682368554012905472,2,0,0,0,0,0
682370608923934721,3,1,2,0,0,0
682374374079524865,2,0,3,0,0,0
682374856835514368,3,0,0,0,0,0
682378820150755328,3,0,0,0,0,0
682660824335413248,4,1,0,0,0,0
682708961980727296,3,0,0,0,0,0
682749615872065536,2,2,0,0,0,1
682777024600014848,0,2,0,1,1,0
682927873901105152,3,0,0,0,0,0
682959277569474562,3,2,0,0,0,0
683096135183908864,3,0,0,0,0,0
683108831258390528,3,1,1,0,0,0
683108998728540160,1,3,0,0,0,0
683123361657057281,4,0,1,0,0,0
683301923500482560,2,0,0,0,0,0
683352148378304512,4,0,1,0,0,0
683486938658127872,0,4,1,0,0,0
683489432922636292,2,1,2,0,0,0
683509006866886656,1,2,1,1,0,0
683786124775550977,3,0,0,0,0,0
683808511357267968,3,0,0,0,0,0
684045418947166208,1,5,0,0,0,0
684076013119270912,3,0,0,0,0,0
684090761726525440,3,0,0,0,0,0
684427109687758853,0,0,4,1,1,0
684513966563790848,0,0,3,1,0,1
684710803010904065,2,4,0,0,0,0
684771164195930112,1,1,1,0,1,0
684826907561480192,3,0,0,0,0,0
685326023764750336,4,1,0,0,0,0
685637264232308736,0,1,2,1,0,1
685677913883066370,3,0,0,0,0,0
685989197425979392,2,2,1,0,0,0
686046896360538112,3,0,0,0,0,0
686321688292675586,3,2,0,0,0,0
686407663933124608,2,1,1,1,0,0
686488929130921984,4,1,0,0,0,0
686601460877029376,3,0,0,0,0,0
686668977385283584,1,4,0,0,0,0
686737434009276416,0,1,2,2,0,0
686742613110730754,4,0,0,0,0,0
686748339174555649,1,2,1,1,0,0
686754528759267328,2,1,1,1,0,0
686757101281128448,3,0,0,0,0,0
686795210802737152,3,0,0,0,0,0
686938417003950080,2,2,0,0,0,0
686940122965737472,4,0,1,0,0,0
687094761551966209,3,0,0,0,0,0
687121990587518976,3,0,1,0,0,0
687421254983364608,0,1,2,0,1,1
687462425839271936,0,1,4,0,0,0
687662287725944833,0,0,2,2,0,1
687665561799647232,4,0,1,0,0,0
687728646593761280,0,0,5,0,0,0
687898821746003968,3,0,0,0,0,0
688469710535544832,1,0,2,0,1,0
688572773690667008,3,0,0,0,0,0
688576206816604161,3,0,1,0,0,0
688719297439490049,0,2,1,2,0,0
688793223750258689,3,0,0,0,0,0
688890708552384512,1,2,1,0,0,0
688922359252824064,0,1,0,4,0,0
689301505136959489,3,1,1,0,0,0
689550845927522305,0,1,3,0,0,0
689588273182818304,1,3,0,0,0,0
689689184743751680,2,0,0,0,0,0
689974088060792838,1,2,1,1,0,0
690014070448222208,3,0,0,0,0,0
690020036354899969,3,0,0,0,0,0
690031293187366912,4,0,1,0,0,0
690326050115493888,2,3,0,0,0,0
690368860416000001,3,0,0,0,0,0
690401106116087808,2,1,0,1,0,0
690425460140969984,3,0,0,0,0,0
690646092233375744,1,2,1,1,0,0
690733046111166465,4,1,0,0,0,0
691032387820478464,3,0,0,0,0,0
691062873833902081,2,0,0,0,0,0
691084005253341184,0,2,0,3,0,0
691094403016863744,3,0,0,0,0,0
691097396026150912,1,2,0,1,1,0
691111208502493184,2,2,1,0,0,0
691343740040908800,3,0,0,0,0,0
691461950543400960,3,1,1,0,0,0
691481972514750464,4,1,0,0,0,0
691609607165337600,4,0,0,1,0,0
691629792521785344,1,1,1,1,0,1
691696200714682368,0,1,1,1,1,0
691761664853741569,2,0,1,0,1,1
692142718596833284,3,0,0,0,0,0
692154495011307520,1,1,1,2,0,0
692338687435210752,0,0,3,1,0,0
692376137046032384,0,1,2,2,1,0
692377101543038976,2,2,1,0,0,0
692832528751669248,2,1,0,2,0,0
692880988876083200,3,1,1,0,0,0
693101530350747648,4,0,1,0,0,0
693508675231686656,3,0,0,0,0,0
693829877586358272,1,0,1,2,1,0
693883059154849793,3,0,0,0,0,0
693961774303834112,1,0,3,0,0,0
694023546675159041,3,0,0,0,0,0
694265741206401026,3,0,0,0,0,0
694712319490727936,2,2,1,0,0,0
694959009443508224,4,1,0,0,0,0
695032829063729153,3,0,0,0,0,0
695059885910843393,1,1,0,1,1,0
695097700887318528,3,0,0,0,0,0
695274363982069760,1,1,2,0,0,0
695298465870512128,1,1,1,1,1,0
695343584933912577,4,0,0,0,0,0
695406079593697280,3,0,0,0,0,0
695468382850719744,3,1,0,0,0,0
695712269779496960,3,0,0,0,0,0
695712905329827841,3,0,0,0,0,0
695815791095242752,1,1,3,0,0,0
695823870897582080,3,0,0,0,0,0
695824216197853184,3,0,0,0,0,0
696133235969921024,2,2,1,0,0,0
696359308666257408,0,3,1,0,0,0
696830091767238656,1,3,0,0,0,0
696891600753074176,2,0,0,0,0,0
697028852934123520,3,0,0,0,0,0
697231189120122881,2,2,0,0,0,0
697806126415536129,1,0,3,0,0,0
697871680786403328,0,1,1,2,1,0
697890115113201664,2,1,1,0,0,1
697892832963592192,3,0,0,0,0,0
697893342458286081,3,0,0,0,0,0
697979589931433984,3,0,1,1,0,0
698123832884928512,2,0,0,0,0,0
698280795622871040,2,1,1,0,0,0
698330788341874689,2,2,0,1,0,0
698336894191538177,3,2,0,0,0,0
698589403317309442,1,0,2,1,0,1
698667726949236736,0,3,0,0,0,0
698691444622495745,0,2,1,1,0,0
698867515787735040,3,0,0,0,0,0
699333998317678592,0,0,3,1,0,0
699360558139617285,1,2,1,1,0,0
699369364886151168,0,3,0,1,1,0
699418156943560704,1,1,2,0,1,0
699792053132201985,0,1,3,1,0,0
700125274050940928,2,1,3,0,0,0
700174351799336960,3,0,0,0,0,0
700410208045133824,4,0,1,0,0,0
700433718045908992,3,0,0,0,0,0
700485388029132800,1,3,0,1,0,0
700807940291231744,2,2,1,0,0,0
701254843336232960,0,0,2,2,0,0
701594957778448386,3,0,0,0,0,0
701596367169392644,3,0,0,0,0,0
701605653308116992,2,1,2,0,0,0
701607423992340482,1,1,2,0,0,0
701743861526306816,1,2,0,0,0,1
702226661983576068,2,0,0,0,0,0
702317495743418370,2,0,1,0,1,0
702511210772742144,1,1,0,1,0,0
702571015784763392,0,3,1,1,0,0
702593135344357376,0,1,1,3,0,0
702666435735089153,4,0,0,1,0,0
702669035767361536,3,0,0,0,0,0
702692504303341568,2,2,0,0,0,0
702716945636790273,3,1,1,0,0,0
702955443606323201,3,0,0,0,0,0
702970808994410497,3,0,0,0,0,0
703184321675264000,3,0,0,0,0,0
703357843739688961,0,2,3,0,0,0
703361846951018496,3,0,0,0,0,0
703695812136706048,3,0,0,0,0,0
704159603999657986,1,0,0,2,1,0
704463277460430849,0,1,0,2,1,0
704819707325628416,3,0,0,0,0,0
704821422632390656,3,0,0,0,0,0
704831079979429888,3,0,0,0,0,0
704834254794960896,4,1,0,0,0,0
705183780823298048,3,1,1,0,0,0
705196579758583809,0,2,2,0,0,0
705212659310972929,3,2,0,0,0,0
705496496591007745,3,0,0,0,0,0
705501531940868097,3,0,0,0,0,0
705513313359237120,3,0,0,0,0,0
705574671849095169,2,0,0,0,0,0
705917913857830913,4,1,0,0,0,0
705934877284143104,3,0,0,0,0,0
705951958646005760,1,4,0,0,0,0
705954252728852480,3,1,1,0,0,0
706117743750291456,3,0,1,0,0,0
706594362109640704,3,1,0,1,0,0
706689806676402176,1,2,2,0,0,0
706696113856913408,4,0,1,0,0,0
707006421326364672,2,2,0,0,0,1
707063592177111041,3,2,0,0,0,0
707370133635932160,3,0,0,0,0,0
707406526537998336,0,5,0,0,0,0
707729246236442624,0,4,0,1,0,0
707731258860822528,1,1,1,0,2,0
707945792137531392,3,0,0,0,0,0
707949940820090880,0,2,1,1,0,1
708032469719584768,0,0,0,3,0,0
708426403646148609,3,2,0,0,0,0
708459876633038848,3,0,0,0,0,0
708475143547256832,3,2,0,0,0,0
708476468662128640,0,0,1,1,0,3
708505341361664000,3,0,0,0,0,0
708686535923601408,7,1,0,2,0,0
708716735201841154,1,0,3,0,1,0
708743250996109312,2,0,1,1,1,0
708807329072828417,3,1,1,0,0,0
708809491211485184,3,0,0,0,0,0
708880703987945472,3,0,0,0,0,0
709048925706031104,1,2,1,0,1,0
709098522826686464,0,1,1,1,1,0
709123938610089984,0,1,2,1,0,0
709208020203339776,0,3,0,1,1,0
709441512744951808,3,0,0,0,0,0
709481213153529858,0,1,1,2,0,1
709713302671138819,0,3,1,3,1,0
709743509029257216,0,0,1,1,1,1
709759766143356929,2,1,1,0,0,0
709868588488859648,3,0,0,0,0,0
709872899612676097,2,2,0,1,0,0
709874498389069824,2,1,0,1,0,0
709894499456057344,5,0,0,1,0,0
709905444194619394,4,0,0,0,0,0
709914961041035265,3,0,0,0,0,0
709944732298960896,0,1,2,2,0,0
710075689437769728,3,0,0,0,0,0
710078046632615936,2,3,0,0,0,0
710105892658655233,2,2,0,1,0,0
710166290522984448,0,1,0,2,1,1
710247801842696192,2,2,0,0,0,0
710288189932630020,3,0,0,0,0,0
710438083250917376,3,0,0,0,0,0
710468279668576256,4,0,1,0,0,0
710558876165214208,1,0,2,2,0,0
710619273484378113,3,2,0,0,0,0
710649470912823296,0,3,2,0,0,0
710676957596221440,0,2,2,1,0,0
710800469723975681,0,4,0,2,0,0
710860866392993792,2,1,1,1,0,0
710951466148569088,2,3,0,0,0,0
710981661328969729,0,2,1,1,1,0
711020412923207681,1,3,1,0,0,0
711044096303964160,3,1,0,1,0,0
711253457433268225,2,0,0,0,0,0
711260835587485696,0,0,1,3,0,0
711313851673739264,1,3,0,1,0,0
711389272205438976,1,4,0,0,0,0
711525245723680768,1,1,3,0,0,0
711530485285933056,0,1,1,0,1,0
711561991463243776,3,0,0,0,0,0
711706441065766912,3,0,0,0,0,0
711715482726957056,3,0,0,1,1,0
711715682455560193,2,0,0,0,0,0
711917829503582208,1,1,1,0,1,0
711948030732165120,3,0,0,0,0,0
711978232426266624,5,0,0,0,0,0
712030526861930496,1,0,2,2,0,0
712068826586681345,4,0,0,1,0,0
712100530286231552,3,0,0,0,0,0
712111213769953285,4,0,2,0,0,0
712135911593680896,3,0,0,0,0,0
712142399665872896,3,0,0,0,0,0
712298478483865601,4,0,0,0,0,0
712340620287746048,11,0,0,0,0,0
712431211839270912,3,0,0,0,0,0
712461416276439042,0,0,3,1,0,1
712469553603686400,3,0,0,0,0,0
712491613377855488,2,0,1,1,0,0
712612410058629120,3,2,0,0,0,0
712642609005461504,0,1,2,1,1,0
712703010787299328,3,0,0,0,0,0
712733210975739905,0,2,0,2,0,0
712793602645078017,2,1,0,1,0,0
712800853149614080,0,3,1,2,0,0
712854005148467200,1,1,2,1,0,0
712865470421065728,3,0,0,0,0,0
713095599852097536,2,0,3,0,0,0
713125799046488065,3,0,0,0,0,0
713184905664929792,3,1,0,0,0,0
713186200379523073,5,1,0,0,0,0
713225273580199936,2,0,1,2,0,0
713315056180674561,1,1,1,0,2,0
713454040038916096,4,1,0,1,0,0
713518378669846528,0,1,2,0,1,0
713543767886667776,1,1,0,2,1,0
713699574074859520,3,0,0,0,0,0
713790170554707968,0,0,2,2,1,0
713834234486456320,0,1,2,2,1,0
713941166463406082,3,0,0,0,0,0
714102947844648960,2,0,0,0,0,0
714103952858619904,3,0,0,0,0,0
714104615869018112,3,0,0,0,0,0
714119157059612672,1,1,1,1,1,0
714121879708168193,3,0,0,0,0,0
714182754758340608,1,2,2,0,0,0
714239037121437697,3,0,0,0,0,0
714424349491507200,1,1,1,0,1,0
714545150307897344,0,2,1,1,0,1
714558750896467969,1,1,2,1,0,0
714575348315197440,4,1,0,0,0,0
714583691658403840,3,0,0,0,0,0
714584108291194880,1,2,1,0,1,0
714628697471467520,0,2,2,1,0,0
714786742277017600,0,0,1,3,0,0
714806234055110656,0,2,2,1,0,0
714837996860796929,4,0,0,0,0,0
714847137016586240,2,0,0,1,2,0
715149127143665664,0,1,1,3,0,0
715179330842681344,3,0,0,0,0,0
715195507166089220,3,0,0,0,0,0
715209525226131456,3,3,0,0,0,0
715239723652894720,4,1,0,0,0,0
715341822445424641,4,0,1,0,0,0
715341900308484104,0,5,0,0,0,0
715344373974769665,0,3,0,1,0,0
715541716216905728,1,1,1,2,0,0
715556569832898560,2,1,0,0,0,0
715571914387824640,2,2,0,0,1,0
715593766506250241,2,2,1,0,0,0
715602112105742337,3,0,1,0,0,0
715626102681649152,4,0,1,0,0,0
715632314861027328,1,1,0,2,0,0
715910825895194624,1,1,1,1,0,1
715932127339159552,3,0,0,0,0,0
715934299678121984,1,1,3,0,0,0
715986313216933888,2,0,1,2,0,0
716260644153073664,3,0,0,0,0,0
716260858351976448,1,1,0,4,0,0
716263981653102592,2,2,0,0,0,0
716266490584895488,1,1,0,3,0,0
716292427347324930,3,1,1,0,0,0
716341485336207360,2,3,0,0,0,0
716352511184084992,4,0,1,0,0,0
716360096457048064,3,0,0,0,0,0
716360294482767872,2,0,0,0,0,0
716363742741716992,0,0,2,1,0,0
716381263897071616,1,0,2,0,2,0
716432690740748288,3,0,0,0,0,0
716477878393647105,2,0,0,0,0,0
716613777509093378,5,0,1,0,0,0
716643975830986752,1,1,2,0,0,0
716685340644347908,1,4,0,0,0,0
716734572923195392,4,0,0,0,0,0
716739230895108098,3,0,0,0,0,0
716790128744787968,3,0,1,0,0,0
716790781521092613,3,0,0,0,0,0
716800403879407616,3,0,0,0,0,0
716825172670488577,1,0,3,1,0,0
716998119578165248,2,1,0,0,1,1
717030300895809538,3,0,0,0,0,0
717061769978638336,0,2,2,0,1,0
717104529037074432,1,1,0,0,0,1
717127165385420800,0,2,1,0,1,0
717308355249725441,3,2,0,0,0,0
717347456208478208,3,0,0,0,0,0
717373961449902080,4,0,1,0,0,0
717489550679941120,3,0,0,0,0,0
717516423141187584,1,0,1,1,1,0
717517299746521088,3,0,0,0,0,0
717549947814416384,3,1,2,0,0,0
717670747234107392,0,1,1,0,3,0
717731145064980481,3,0,0,0,0,0
717761345253314560,3,0,1,1,0,0
717780703379922946,5,0,0,0,0,0
717839082525757441,2,2,0,1,0,0
717935564108894208,4,0,0,1,0,0
718096002561998849,2,2,1,0,0,0
718099477698109440,4,0,0,0,0,0
718160473389182976,2,0,1,1,0,0
718175705473904640,0,1,0,1,2,1
718241284570394624,2,2,1,1,0,0
718244535126605825,2,3,0,0,0,0
718274721993859073,3,0,0,1,0,0
718489681126678529,3,2,0,0,0,0
718516319268642816,0,2,0,1,1,0
718647449989025792,3,0,0,0,0,0
718788110046203905,0,1,2,2,0,0
718802065057820672,3,0,0,0,0,0
718815026065367040,2,2,0,0,1,0
718816798355939334,3,1,0,1,0,0
718828378548236288,4,1,0,0,0,0
718828647491231745,1,1,1,1,1,0
718829532686458881,2,0,2,0,1,0
718908904252420096,4,1,0,0,0,0
718912357968306176,4,0,0,0,0,0
718939100502339584,2,1,1,0,0,0
718959258394501120,0,3,1,1,0,0
718969300409659392,1,0,1,1,1,0
718983000436908032,3,2,0,0,0,0
718997048863911937,1,0,1,1,1,1
719167770571751425,3,0,0,0,0,0
719180695311024128,0,1,3,0,1,0
719241100200808448,1,0,2,1,1,0
719242326602813440,3,2,0,0,1,0
719271290813566978,1,1,2,0,0,0
719276640111603712,0,1,0,2,1,1
719302903492657152,0,3,1,0,0,1
719317324927483904,3,0,0,0,0,0
719331690657636352,9,0,0,0,0,0
719485923042263040,1,2,2,0,0,0
719603484580978688,1,1,1,2,0,0
719607934611759104,0,5,0,0,0,0
719633692562313216,3,0,1,0,0,0
719694080192557056,4,0,0,1,0,0
719696776412835840,0,1,4,0,0,0
719707103359840256,1,2,0,1,0,0
719707550204170241,0,0,4,0,1,0
719707742408216576,1,0,1,3,0,0
719708101193113600,0,0,4,0,1,0
719848182990118912,3,0,0,0,0,0
719904151887605760,1,0,4,0,0,0
719935670785957888,3,0,0,0,0,0
720026227440881664,0,4,0,1,0,0
720052005356511233,1,1,1,0,0,0
720100292650524672,3,0,0,0,0,0
720215337883561985,1,0,3,0,1,0
720262720008941568,2,1,1,1,0,0
720262741496348672,2,1,0,1,0,0
720267822954250240,0,0,1,2,1,0
720275398173528065,0,3,0,0,2,0
720350272824950784,3,0,0,0,0,0
720350341955457024,1,4,0,0,0,0
720407003579949056,3,0,0,1,0,0
720424248787996672,0,2,0,1,2,0
720436617903783937,1,0,2,0,1,1
720440777625743360,2,0,2,1,0,0
720449018158018560,5,1,0,0,0,0
720564956085809152,3,0,0,0,0,0
720602219188523009,1,1,1,1,1,0
720602603567058944,3,0,2,0,0,0
720618897326608389,2,3,0,0,0,0
720660407023611905,3,1,0,1,0,0
720695031628214272,1,1,0,2,0,0
720698173325488129,0,2,0,1,0,2
720720804481138688,0,4,0,0,0,0
720722297686917122,3,3,0,0,0,0
720755367664349184,1,1,2,0,0,1
720761967586230272,0,0,1,2,2,0
720783280438685697,0,2,0,1,1,0
720930979586711552,3,0,0,0,1,0
720932200485490688,2,2,1,0,0,0
720990454796443649,1,2,1,1,1,0
720995563408343040,1,5,0,0,0,0
720995826521280512,3,2,0,0,0,0
721022793215651840,3,0,0,0,0,0
721031695663788032,2,0,1,2,0,0
721052996528771073,0,2,0,3,0,0
721083195047829505,6,0,2,0,0,0
721137920585940992,3,0,0,0,0,0
721143592941563904,3,0,1,0,1,0
721148375542816768,1,1,1,1,0,0
721295892817526784,3,0,0,1,0,1
721311004676767744,0,0,0,3,1,0
721364589414346753,3,2,0,0,0,0
721466788584820738,0,1,2,1,0,1
721467035839016960,1,2,1,1,0,0
721470179193065472,0,2,1,2,0,0
721501214026948610,1,0,1,2,0,0
721536180160888833,0,1,0,2,2,0
721798346403254272,3,0,0,0,0,0
721798468818378752,1,1,1,0,0,0
721807970934218753,11,0,2,0,0,0
721823825126514688,3,0,0,0,0,0
721864667480596480,2,3,0,0,0,0
721880979225329666,4,0,0,0,1,0
722019363662893057,1,2,0,1,0,0
722033285371662336,1,0,0,4,2,0
722049561410166784,3,0,1,0,1,0
722065022348828672,0,2,0,1,1,0
722065167517884416,1,1,0,0,0,0
722117446941978624,1,2,1,0,0,1
722162843718717440,0,0,2,1,0,0
722166641132494848,0,3,2,0,0,0
722170359022096385,3,0,0,0,0,0
722233212584333312,4,0,1,0,0,0
722238340561530880,0,1,2,1,2,0
722396874947358720,1,2,1,0,2,0
722396941083111424,0,1,1,1,0,2
722411949456109568,2,2,0,1,0,0
722472350730493952,2,0,0,0,0,0
722502550608420865,0,0,2,2,1,0
722534106022703104,2,0,0,0,0,0
722544208385409027,2,1,2,0,0,0
722607378437443584,3,0,0,0,0,0
722774337401413633,2,3,0,1,0,0
722804538147610625,3,0,0,0,0,0
722810617258762240,3,2,0,0,0,0
722817564204756992,4,0,0,0,0,1
722895132421259264,7,0,2,0,1,0
723095827833597952,3,0,0,0,0,0
723136728391770114,9,0,0,0,0,0
723163046269595648,0,0,2,1,2,0
723166925795151872,2,0,0,0,0,0
723173789157220352,1,1,1,2,0,0
723174801418936320,1,2,1,0,1,0
723203437182242816,0,3,1,0,0,1
723227323495907328,3,2,0,0,0,0
723234924761866240,2,3,0,0,0,0
723237631530815488,1,1,1,1,0,1
723238013657092097,1,1,2,0,0,0
723261332401864704,3,0,0,0,0,0
723480290165985280,1,0,3,0,0,0
723529310175268864,3,0,0,0,0,0
723554517422354432,0,2,1,1,1,0
723558328194990080,3,0,0,2,0,0
723559514193063937,4,0,0,1,0,0
723619908248956928,2,0,4,1,1,0
723935800837214210,1,1,0,3,0,0
723962269495898112,2,0,0,1,0,1
723964172841684999,0,1,0,3,0,0
723964741593509888,3,2,0,0,0,0
723968850962857986,2,0,0,0,0,0
723969052167823360,1,4,0,0,0,0
723978556695564289,0,1,0,2,0,0
723978606834233345,0,4,2,0,0,0
724010718878560256,1,0,1,1,1,0
724072893064192000,3,0,0,0,0,0
724072899536003072,0,0,5,0,0,0
724217923271843840,3,0,0,0,0,0
724284288779210752,4,0,0,0,0,0
724367104259010562,0,0,1,0,3,0
724434412444639232,0,2,2,0,0,0
724445910776729600,4,0,1,0,1,0
724468685453271040,3,0,0,0,0,0
724566261531811840,0,1,0,3,0,0
724614200836915200,1,0,2,2,0,0
724676877743345665,0,4,1,0,0,0
724743509035630593,4,0,1,0,0,0
724755771507003392,2,0,0,2,1,0
724791190432919552,3,2,0,0,0,0
724797670577987584,0,3,0,1,0,0
724804364636971008,0,0,2,1,1,0
724918466717831168,4,3,2,2,0,1
724932383888265216,0,1,3,1,0,0
724978865169272832,3,0,0,0,0,0
725023002803490816,3,0,0,0,0,0
725023428839886848,4,1,0,0,0,0
725024190928146432,0,5,0,0,0,0
725028717525880832,1,3,0,0,0,0
725047734965821442,3,0,0,0,0,0
725063790425980929,2,2,0,1,0,0
725085426952843265,0,1,2,0,2,0
725108468877647872,0,1,1,0,3,0
725124777615089664,1,3,1,0,0,0
725127427589062656,1,0,2,2,0,0
725129860432023552,3,0,0,0,0,0
725160703250825216,0,3,0,1,0,0
725296048852353024,2,1,2,1,0,0
725311059406426113,0,3,1,0,1,0
725341800676921344,3,0,0,0,0,0
725371452392792064,1,1,1,1,1,0
725393077666340864,0,1,0,4,0,0
725402160599437312,2,0,3,0,0,0
725416798124949506,0,1,3,0,1,0
725431849804165120,3,0,0,0,0,0
725491226963640320,0,0,2,1,1,0
725509797454471168,0,1,1,0,3,0
725520063529361408,0,2,2,1,0,0
725522448079183872,0,4,0,0,1,0
725698643202813952,4,0,1,0,0,0
725703641500274688,2,0,2,0,0,1
725711290493198336,0,1,4,0,0,0
725711682664689665,1,0,0,2,1,1
725724728195952644,0,4,1,0,0,0
725745194885349381,0,2,2,0,2,0
725795531973382145,0,4,0,0,0,0
725804761463705600,3,0,0,0,0,0
725806937644908544,2,1,1,0,0,0
725822085306671104,3,0,0,0,0,0
725829558713352192,0,2,0,2,1,0
725838305292636160,1,1,2,0,1,0
725876750400409600,3,1,0,0,0,0
725883589691346944,2,0,3,0,0,0
725884834380312576,0,0,1,4,1,0
725891321005666304,0,0,2,0,1,0
725896168333406208,0,2,1,1,0,0
726009048252977152,1,2,1,0,0,0
726035829966016512,1,0,1,2,1,0
726084953381965825,2,1,0,2,0,0
726120883983507456,1,0,1,3,0,0
726176674367324160,0,1,1,2,0,0
726196390867542016,2,0,0,3,0,0
726226842609311744,0,1,0,2,2,0
726368017488048128,3,0,0,0,0,0
726393289629425665,4,0,0,0,0,0
726432427158044677,0,5,0,1,0,0
726458616656486400,3,0,0,0,0,0
726493826039332864,2,0,0,0,0,0
726495028340731908,2,3,0,0,0,0
726507687371005952,1,0,0,1,1,0
726539181611204609,0,1,1,3,0,0
726549212452651008,2,2,0,0,1,0
726618108035735552,1,2,0,1,1,0
726618382846578688,1,1,1,1,0,0
726891002057920516,0,0,0,3,2,0
726898861634117632,0,2,1,2,0,0
726911601052250112,3,0,0,2,0,0
726939392858681344,0,2,2,0,1,0
727092797153505281,3,1,0,0,0,0
727115949606883328,3,0,0,0,0,0
727122993319550977,2,0,0,0,0,0
727141872880087044,0,1,4,0,0,0
727149916057903104,1,2,1,0,0,0
727150036660944900,4,0,0,0,0,0
727150469055918080,3,0,0,0,0,0
727152496876085249,0,1,0,2,1,0
727163216082640896,0,1,2,1,0,1
727164539591098368,1,2,2,0,0,0
727177111023144960,3,0,0,0,0,0
727213593070948354,0,0,1,2,0,2
727243787261464576,2,0,3,1,0,1
727256471340236802,0,1,2,1,0,0
727273649137455104,2,1,0,1,1,0
727274492750385152,2,1,2,0,0,0
727274635805511683,1,1,2,0,1,0
727300409895870466,2,0,2,0,0,1
727304187076186112,1,4,0,0,0,0
727338519098707968,0,4,0,0,1,0
727455182515146752,1,1,0,2,0,0
727485381147398145,3,1,1,0,0,0
727513485194727424,1,0,1,1,0,0
727568481852477440,3,0,0,0,0,0
727582275630600192,0,1,3,1,0,1
727599144404176896,1,2,1,0,0,1
727599631912284160,3,0,0,0,0,0
727631229886050304,0,0,2,1,1,1
727650201075228674,1,1,0,0,1,1
727666687093448704,2,0,0,0,0,0
727688490922676225,3,0,0,0,0,0
727817573417410560,3,1,0,1,1,0
727847770560700417,3,0,0,0,0,0
727872176481705985,1,0,4,0,0,0
727877966215053312,3,0,0,0,0,0
727904748150636544,2,3,0,0,0,0
727968069553815557,1,0,1,0,3,0
728018472794501120,2,0,2,0,0,0
728028962694172672,2,2,1,0,0,0
728071400393596931,0,2,2,0,1,0
728199847623446528,0,2,3,0,0,0
728210597691580416,3,0,1,0,0,0
728233378785415169,2,0,0,0,0,0
728241646136078337,2,1,1,0,0,1
728256280549199872,0,1,2,1,0,1
728282259724197888,0,2,1,1,0,1
728282655624597505,3,0,0,0,0,0
728372954950733824,0,2,2,2,0,0
728374592696418304,0,1,1,0,2,0
728387980625350657,1,2,2,0,0,0
728388576459788288,0,4,0,0,0,0
728421549741461505,1,2,1,0,0,0
728597694525014016,0,3,1,1,0,0
728631998361706496,3,1,0,0,1,0
728632943330009089,3,0,0,0,0,0
728663141253402624,3,0,1,0,0,0
728753738358267904,5,0,0,0,0,0
728962112911904768,2,1,1,1,0,0
728965131724460033,3,1,0,1,0,0
728986084974170112,2,1,1,1,0,0
728995333552799744,3,1,0,1,0,0
729021761640108032,1,3,0,0,0,0
729055730368536577,0,0,0,1,2,1
729104631662530560,0,1,1,1,0,1
729117625381322752,1,3,0,0,0,0
729138515238326272,3,0,0,0,0,0
729146324570935296,2,2,1,0,0,0
729169083208470530,3,2,0,0,0,0
729263451315572736,4,0,1,0,0,0
729267120710656000,4,0,0,1,0,0
729297320186134528,3,0,0,0,0,0
729350333152006145,1,2,1,0,0,0
729379852638425088,2,0,0,0,0,0
729436171802185729,4,1,0,0,0,0
729479328275255296,2,3,0,0,0,0
729480607663788032,0,1,1,2,0,0
729508713690587136,2,3,0,0,0,0
729508714273767424,0,1,2,1,0,0
729668836119728128,3,0,0,0,0,0
729689908235788288,0,1,0,0,3,0
729808877219422209,1,4,0,0,0,0
729810699166220289,3,0,0,0,0,0
729831070829445120,3,1,0,1,0,0
729877922715160577,4,0,1,0,0,0
729878088272711680,4,0,0,0,0,0
729904243214143490,3,0,0,0,0,0
730038444861231105,3,0,0,0,0,0
730045643545313281,4,1,0,0,0,0
730045965118410753,1,4,0,0,0,0
730069698822455296,2,1,2,0,0,0
730071632992153602,2,3,0,0,0,0
730082494557478914,1,2,0,2,0,0
730142892606427136,2,0,0,0,0,0
730184090226446337,3,0,0,0,0,0
730212519831162880,3,0,0,0,0,0
730233488343863297,3,0,0,0,0,0
730354287188942848,0,0,2,3,0,0
730384484999143426,1,3,0,1,0,0
730410890957217793,0,0,1,2,1,0
730444879860375553,4,0,0,1,0,0
730473558355255300,2,0,3,0,0,0
730473784390647808,2,1,1,0,0,0
730475080275230720,3,0,0,0,0,0
730505278349660160,2,2,1,0,0,0
730564658625548288,2,3,0,0,0,0
730585117333327872,4,1,0,0,0,0
730716672785448960,2,0,2,0,1,0
730762754739556352,3,0,0,0,0,0
730776298868465664,1,2,1,0,0,0
730781852823224322,3,0,0,0,0,0
730789158600445952,2,1,2,0,0,0
730867667763003392,1,1,3,0,0,0
730896198438158336,2,0,0,0,0,0
730936992456802305,3,0,0,0,0,0
730977327673303040,3,0,0,0,0,0
731152482097827841,3,1,0,1,0,0
731173646832521216,3,0,0,0,0,0
